,index,user_id,item_id,rating
41740,59541,302,772,4
41741,59543,837,222,3
41742,59545,561,143,5
41743,59546,829,650,4
41744,59548,845,795,1
41745,59550,289,595,4
41746,59551,839,736,4
41747,59552,829,182,4
41748,59554,497,228,2
41749,59555,806,678,4
41750,59557,278,43,1
41751,59558,22,152,4
41752,59559,782,344,4
41753,59565,861,126,5
41754,59566,683,394,2
41755,59567,707,273,4
41756,59568,822,567,3
41757,59569,785,198,4
41758,59570,384,1016,3
41759,59571,849,565,5
41760,59576,810,293,4
41761,59578,682,910,3
41762,59580,850,239,4
41763,59581,595,322,4
41764,59582,268,463,3
41765,59583,540,37,3
41766,59586,708,180,4
41767,59588,586,312,5
41768,59590,377,12,3
41769,59591,88,235,5
41770,59592,765,1202,3
41771,59593,607,206,5
41772,59594,220,650,4
41773,59595,869,951,3
41774,59597,853,254,1
41775,59598,853,290,2
41776,59599,264,281,5
41777,59600,553,377,4
41778,59601,654,1070,2
41779,59603,404,1386,2
41780,59604,772,203,3
41781,59605,863,167,4
41782,59606,772,46,4
41783,59607,195,172,2
41784,59608,845,1109,3
41785,59609,846,433,3
41786,59610,851,256,4
41787,59611,763,587,5
41788,59612,874,771,5
41789,59613,782,259,4
41790,59614,804,90,5
41791,59616,843,178,3
41792,59618,532,47,4
41793,59622,746,508,5
41794,59623,502,743,2
41795,59625,559,1020,4
41796,59626,566,646,5
41797,59627,822,332,3
41798,59629,654,281,3
41799,59631,140,254,4
41800,59634,348,275,5
41801,59636,604,142,1
41802,59638,31,297,5
41803,59639,641,95,5
41804,59641,726,402,4
41805,59643,660,214,3
41806,59644,820,180,4
41807,59646,726,155,4
41808,59647,804,581,3
41809,59648,253,61,3
41810,59650,604,125,5
41811,59651,709,653,4
41812,59652,302,832,2
41813,59653,103,271,4
41814,59654,496,166,2
41815,59655,861,356,3
41816,59656,491,192,4
41817,59657,837,1114,4
41818,59658,129,738,5
41819,59660,591,131,5
41820,59661,552,152,5
41821,59662,479,99,4
41822,59664,414,530,5
41823,59665,681,256,2
41824,59666,730,55,2
41825,59667,324,522,3
41826,59670,693,527,3
41827,59671,723,357,1
41828,59673,709,268,3
41829,59674,649,186,2
41830,59675,90,650,5
41831,59676,845,1054,3
41832,59677,693,229,4
41833,59678,773,3,2
41834,59679,793,23,5
41835,59681,564,461,4
41836,59682,693,495,4
41837,59683,796,780,5
41838,59688,830,272,3
41839,59689,708,144,3
41840,59692,845,442,4
41841,59694,519,310,3
41842,59695,538,371,2
41843,59696,795,814,4
41844,59698,875,293,4
41845,59699,475,293,3
41846,59701,704,117,4
41847,59702,428,482,5
41848,59703,732,274,3
41849,59704,452,195,4
41850,59705,752,461,4
41851,59706,600,287,1
41852,59707,679,285,4
41853,59708,654,402,2
41854,59712,757,201,5
41855,59713,341,187,3
41856,59714,581,150,4
41857,59715,686,287,4
41858,59716,322,992,4
41859,59718,726,865,3
41860,59719,871,331,3
41861,59720,159,149,4
41862,59721,828,1017,2
41863,59722,233,44,4
41864,59723,471,214,4
41865,59724,263,185,5
41866,59725,626,204,5
41867,59727,679,514,4
41868,59728,713,762,4
41869,59729,199,741,4
41870,59733,689,1041,4
41871,59734,828,511,4
41872,59736,653,194,4
41873,59739,757,553,3
41874,59740,150,301,3
41875,59743,275,147,3
41876,59744,441,54,3
41877,59747,843,70,3
41878,59748,803,677,4
41879,59749,787,203,3
41880,59750,563,929,3
41881,59751,642,49,4
41882,59752,425,652,4
41883,59753,302,1033,1
41884,59754,845,554,2
41885,59755,790,285,3
41886,59756,245,1134,1
41887,59758,557,285,4
41888,59760,667,123,3
41889,59762,520,741,3
41890,59763,346,368,4
41891,59764,659,28,2
41892,59765,658,57,4
41893,59766,734,99,2
41894,59767,449,331,4
41895,59768,717,981,4
41896,59770,473,312,4
41897,59771,619,768,4
41898,59772,804,273,2
41899,59773,384,216,2
41900,59775,874,168,5
41901,59779,844,749,3
41902,59780,623,247,4
41903,59781,535,163,4
41904,59782,683,150,3
41905,59783,278,1177,4
41906,59785,865,318,4
41907,59788,833,274,3
41908,59789,852,747,2
41909,59790,406,507,4
41910,59791,737,143,5
41911,59792,678,183,4
41912,59793,200,92,5
41913,59794,693,448,4
41914,59795,278,256,5
41915,59797,662,709,3
41916,59798,451,131,2
41917,59799,626,175,5
41918,59801,691,1053,3
41919,59802,259,349,4
41920,59803,526,196,4
41921,59804,765,506,3
41922,59805,681,254,3
41923,59806,693,428,4
41924,59807,496,1076,4
41925,59808,644,672,3
41926,59810,333,178,4
41927,59811,853,317,5
41928,59812,715,650,5
41929,59813,867,737,2
41930,59814,774,299,4
41931,59815,233,115,2
41932,59816,428,202,5
41933,59819,428,728,2
41934,59822,766,656,4
41935,59823,1,284,5
41936,59824,827,1195,2
41937,59825,396,389,3
41938,59826,811,1392,3
41939,59828,861,287,5
41940,59829,297,478,5
41941,59830,795,248,1
41942,59831,832,207,3
41943,59833,867,561,2
41944,59836,827,873,3
41945,59837,505,89,2
41946,59839,776,116,5
41947,59840,870,514,4
41948,59841,665,431,3
41949,59842,172,326,5
41950,59845,629,6,4
41951,59846,443,257,3
41952,59847,469,285,4
41953,59850,307,131,3
41954,59851,392,495,5
41955,59852,678,483,4
41956,59853,863,207,4
41957,59856,559,131,3
41958,59857,652,861,2
41959,59858,651,537,4
41960,59859,212,507,4
41961,59862,408,215,4
41962,59863,863,1445,3
41963,59864,296,91,3
41964,59865,770,70,5
41965,59866,859,282,4
41966,59867,691,844,3
41967,59869,789,210,4
41968,59870,456,90,4
41969,59871,641,164,4
41970,59872,804,82,4
41971,59875,836,595,3
41972,59877,863,565,4
41973,59878,652,221,3
41974,59879,400,180,3
41975,59880,101,116,3
41976,59881,822,21,5
41977,59882,853,286,3
41978,59883,788,285,1
41979,59884,824,741,4
41980,59886,4,445,4
41981,59888,832,190,4
41982,59889,417,327,1
41983,59890,396,194,3
41984,59891,409,904,4
41985,59893,802,689,4
41986,59894,781,1382,3
41987,59895,797,51,3
41988,59896,485,234,2
41989,59897,740,47,4
41990,59899,797,70,3
41991,59900,799,863,4
41992,59901,649,429,4
41993,59902,457,508,4
41994,59903,607,605,5
41995,59904,390,8,5
41996,59905,803,104,3
41997,59906,765,191,4
41998,59908,536,1474,2
41999,59911,12,747,4
42000,59913,462,252,5
42001,59914,710,172,3
42002,59915,262,464,4
42003,59918,654,604,3
42004,59919,817,285,4
42005,59920,473,57,4
42006,59926,679,24,4
42007,59927,750,193,5
42008,59928,747,249,5
42009,59929,697,967,1
42010,59930,700,271,5
42011,59931,707,283,5
42012,59932,617,470,3
42013,59933,802,886,5
42014,59935,415,1427,3
42015,59936,379,355,2
42016,59937,757,731,4
42017,59938,765,167,5
42018,59941,91,256,2
42019,59943,641,553,4
42020,59944,72,682,2
42021,59947,263,97,5
42022,59951,279,583,4
42023,59952,810,747,3
42024,59953,254,293,2
42025,59956,536,96,2
42026,59957,698,1374,3
42027,59958,428,162,4
42028,59959,869,480,4
42029,59960,861,214,4
42030,59961,876,381,3
42031,59962,22,170,5
42032,59963,567,1285,4
42033,59965,752,49,4
42034,59966,852,325,2
42035,59967,842,264,3
42036,59968,607,507,4
42037,59970,642,513,3
42038,59972,0,167,5
42039,59973,681,454,4
42040,59974,706,7,5
42041,59975,799,456,2
42042,59976,611,0,4
42043,59977,803,124,4
42044,59980,319,26,3
42045,59981,636,740,1
42046,59982,708,726,2
42047,59983,860,293,3
42048,59984,380,854,3
42049,59985,795,290,4
42050,59987,762,468,4
42051,59989,745,577,4
42052,59990,762,161,4
42053,59992,746,108,5
42054,59994,86,691,5
42055,59995,298,516,4
42056,59996,785,282,4
42057,59997,830,271,5
42058,59999,843,626,3
42059,60000,798,498,4
42060,60002,740,287,4
42061,60003,856,897,5
42062,60006,58,14,5
42063,60007,845,32,5
42064,60008,494,172,5
42065,60009,488,947,2
42066,60010,499,767,2
42067,60011,617,150,3
42068,60013,292,692,4
42069,60014,471,357,5
42070,60015,806,500,3
42071,60016,12,370,3
42072,60017,813,673,3
42073,60018,665,199,5
42074,60019,98,115,2
42075,60020,449,2,4
42076,60022,842,216,4
42077,60024,576,398,4
42078,60025,720,172,5
42079,60026,839,495,5
42080,60027,665,283,3
42081,60028,795,312,4
42082,60029,302,478,5
42083,60031,750,431,4
42084,60032,404,1034,1
42085,60033,605,734,5
42086,60034,416,124,5
42087,60035,492,167,5
42088,60037,95,264,5
42089,60038,127,130,5
42090,60039,641,12,4
42091,60041,326,256,2
42092,60042,609,0,4
42093,60044,564,164,4
42094,60048,386,1109,2
42095,60049,711,377,4
42096,60052,859,714,4
42097,60053,585,808,3
42098,60055,386,568,2
42099,60056,157,1046,4
42100,60057,575,124,4
42101,60058,377,172,5
42102,60059,842,654,3
42103,60061,267,78,3
42104,60062,785,587,5
42105,60064,781,1024,2
42106,60065,325,448,3
42107,60067,122,181,4
42108,60068,822,373,1
42109,60069,778,242,4
42110,60071,793,750,3
42111,60072,746,264,4
42112,60073,820,63,5
42113,60075,592,275,1
42114,60077,826,330,3
42115,60079,591,1183,5
42116,60080,660,299,3
42117,60081,392,180,4
42118,60082,495,287,2
42119,60083,850,110,3
42120,60084,861,192,4
42121,60085,781,1662,2
42122,60086,814,198,4
42123,60087,496,392,4
42124,60088,783,311,3
42125,60089,627,241,5
42126,60092,816,280,4
42127,60093,116,10,5
42128,60094,842,207,3
42129,60095,832,150,4
42130,60096,341,653,4
42131,60099,591,468,4
42132,60103,206,10,3
42133,60105,175,918,2
42134,60106,839,168,5
42135,60107,377,316,5
42136,60110,752,198,5
42137,60111,306,504,3
42138,60112,654,859,3
42139,60114,167,0,5
42140,60116,658,3,3
42141,60117,304,862,4
42142,60118,388,476,4
42143,60119,805,922,3
42144,60120,839,627,4
42145,60121,827,922,3
42146,60122,290,630,5
42147,60123,468,64,4
42148,60124,233,646,3
42149,60125,144,54,3
42150,60128,560,951,3
42151,60129,529,99,4
42152,60130,715,491,3
42153,60132,125,352,5
42154,60133,693,518,4
42155,60136,726,177,4
42156,60138,607,1261,5
42157,60143,797,154,3
42158,60144,451,471,5
42159,60145,757,507,4
42160,60150,866,134,5
42161,60151,861,1010,5
42162,60153,715,609,4
42163,60154,825,183,3
42164,60155,740,214,4
42165,60156,790,268,4
42166,60157,752,193,4
42167,60158,803,924,4
42168,60159,676,747,4
42169,60160,794,264,3
42170,60161,849,7,5
42171,60162,628,330,3
42172,60163,485,263,3
42173,60165,532,823,1
42174,60167,15,99,5
42175,60169,636,921,1
42176,60170,709,719,3
42177,60175,547,345,4
42178,60176,261,64,4
42179,60177,615,345,3
42180,60179,544,203,4
42181,60180,449,716,4
42182,60182,676,244,5
42183,60183,290,157,2
42184,60184,775,134,4
42185,60185,851,150,4
42186,60186,298,1257,2
42187,60188,522,94,4
42188,60190,845,216,4
42189,60192,652,356,4
42190,60193,621,99,5
42191,60194,560,425,1
42192,60195,822,70,3
42193,60196,465,287,4
42194,60198,310,569,4
42195,60199,195,1021,4
42196,60200,324,529,4
42197,60201,568,299,3
42198,60202,795,314,5
42199,60203,416,161,3
42200,60208,649,660,3
42201,60211,48,208,5
42202,60212,91,49,5
42203,60213,6,8,5
42204,60214,850,362,4
42205,60217,652,385,1
42206,60218,568,283,4
42207,60219,560,483,4
42208,60220,253,440,3
42209,60221,420,878,4
42210,60223,352,300,3
42211,60225,708,549,3
42212,60226,814,249,1
42213,60227,289,691,5
42214,60230,706,487,4
42215,60231,607,125,1
42216,60232,194,747,2
42217,60233,527,540,3
42218,60234,832,49,2
42219,60236,129,0,5
42220,60237,193,210,4
42221,60240,729,814,3
42222,60242,384,511,5
42223,60243,628,327,3
42224,60244,839,190,4
42225,60247,112,256,5
42226,60248,605,536,2
42227,60249,434,475,3
42228,60250,789,1281,5
42229,60251,378,256,4
42230,60252,388,500,5
42231,60254,869,641,4
42232,60256,689,210,3
42233,60257,231,3,4
42234,60258,392,372,4
42235,60260,50,49,5
42236,60261,660,143,5
42237,60262,294,226,4
42238,60263,472,241,3
42239,60266,762,96,3
42240,60267,531,106,5
42241,60268,709,88,4
42242,60269,206,157,3
42243,60270,827,729,3
42244,60271,647,562,5
42245,60272,746,81,4
42246,60273,172,258,3
42247,60276,642,128,5
42248,60277,111,345,5
42249,60279,436,1205,4
42250,60280,12,381,1
42251,60283,794,1051,3
42252,60284,523,131,4
42253,60286,573,882,4
42254,60287,497,655,3
42255,60288,746,49,5
42256,60289,868,411,5
42257,60290,879,306,4
42258,60292,845,432,4
42259,60293,654,255,3
42260,60294,832,327,2
42261,60295,270,312,4
42262,60296,745,229,1
42263,60301,235,87,2
42264,60307,814,214,5
42265,60309,626,520,2
42266,60312,663,1100,3
42267,60313,669,658,5
42268,60314,806,357,3
42269,60315,526,510,5
42270,60316,647,378,1
42271,60317,806,629,4
42272,60318,477,326,3
42273,60319,16,242,1
42274,60320,850,741,5
42275,60322,847,317,5
42276,60324,870,345,3
42277,60326,803,583,4
42278,60328,791,281,3
42279,60333,335,2,1
42280,60334,55,440,4
42281,60335,814,124,5
42282,60337,736,155,5
42283,60338,759,681,3
42284,60339,361,312,4
42285,60340,641,842,3
42286,60342,605,167,5
42287,60343,313,996,1
42288,60344,639,427,5
42289,60345,423,1083,5
42290,60347,748,626,2
42291,60349,647,1227,3
42292,60350,531,1091,2
42293,60351,830,265,3
42294,60352,789,46,2
42295,60353,843,552,4
42296,60354,734,284,4
42297,60355,434,664,3
42298,60356,832,656,4
42299,60357,663,318,4
42300,60358,550,1010,5
42301,60359,828,12,4
42302,60360,594,292,4
42303,60361,388,846,4
42304,60362,838,320,1
42305,60364,869,565,2
42306,60366,311,611,5
42307,60370,681,1034,3
42308,60372,313,149,4
42309,60373,446,292,4
42310,60375,550,517,4
42311,60377,790,318,2
42312,60378,550,1058,3
42313,60379,726,482,4
42314,60380,449,222,3
42315,60381,576,53,4
42316,60382,291,116,4
42317,60384,398,500,2
42318,60386,773,649,1
42319,60387,829,612,4
42320,60388,653,331,4
42321,60391,629,987,2
42322,60392,850,1131,3
42323,60394,822,272,3
42324,60395,861,973,2
42325,60401,290,976,2
42326,60402,652,93,2
42327,60404,879,298,4
42328,60405,820,125,5
42329,60407,480,206,3
42330,60409,803,1187,2
42331,60410,236,173,4
42332,60411,366,442,4
42333,60413,449,498,5
42334,60414,879,397,3
42335,60417,664,925,3
42336,60419,400,132,4
42337,60421,150,3,5
42338,60422,565,272,5
42339,60423,333,706,4
42340,60424,275,79,3
42341,60427,702,234,1
42342,60429,199,244,3
42343,60430,86,450,4
42344,60431,814,131,5
42345,60433,842,577,3
42346,60434,863,53,4
42347,60435,829,125,5
42348,60436,536,489,4
42349,60438,523,507,5
42350,60439,476,19,4
42351,60440,497,149,3
42352,60442,473,429,3
42353,60443,344,736,3
42354,60444,803,221,5
42355,60447,870,173,5
42356,60448,154,325,2
42357,60450,740,474,3
42358,60452,398,237,1
42359,60454,371,677,4
42360,60455,36,229,4
42361,60456,486,65,5
42362,60457,799,303,3
42363,60458,164,327,3
42364,60459,621,40,3
42365,60464,416,245,4
42366,60465,756,565,3
42367,60467,824,1116,3
42368,60468,781,1404,2
42369,60469,821,332,4
42370,60470,268,231,1
42371,60472,720,178,5
42372,60474,641,165,5
42373,60477,251,223,4
42374,60479,475,72,4
42375,60480,869,520,3
42376,60481,222,258,3
42377,60482,709,329,3
42378,60483,751,293,3
42379,60484,454,7,4
42380,60487,444,78,4
42381,60488,307,155,4
42382,60490,714,127,3
42383,60491,836,282,5
42384,60492,832,478,2
42385,60493,541,171,4
42386,60494,814,184,3
42387,60497,456,392,3
42388,60498,694,241,5
42389,60499,550,25,4
42390,60500,677,286,3
42391,60501,748,933,3
42392,60502,682,339,4
42393,60503,588,872,5
42394,60504,880,53,4
42395,60505,689,50,3
42396,60507,850,237,5
42397,60509,180,330,1
42398,60510,447,318,5
42399,60511,343,131,4
42400,60512,654,211,3
42401,60515,688,762,4
42402,60519,386,6,5
42403,60521,714,684,3
42404,60523,199,1072,3
42405,60525,832,511,4
42406,60526,652,162,4
42407,60527,843,153,3
42408,60528,704,78,5
42409,60530,285,116,2
42410,60531,647,199,2
42411,60533,860,1226,4
42412,60534,600,55,3
42413,60536,831,24,2
42414,60537,408,427,4
42415,60540,362,142,2
42416,60544,446,54,4
42417,60545,637,81,2
42418,60546,845,609,4
42419,60548,487,0,3
42420,60549,712,897,3
42421,60550,211,862,2
42422,60552,62,78,3
42423,60553,497,485,2
42424,60555,696,978,5
42425,60556,720,329,3
42426,60557,183,472,4
42427,60558,637,173,5
42428,60562,124,201,5
42429,60563,196,537,3
42430,60564,847,195,5
42431,60565,585,654,4
42432,60568,375,602,4
42433,60570,592,698,4
42434,60573,880,132,4
42435,60575,520,76,3
42436,60578,159,954,4
42437,60581,161,6,3
42438,60582,763,190,3
42439,60583,379,560,2
42440,60585,618,362,2
42441,60586,214,131,5
42442,60587,825,293,4
42443,60588,698,128,4
42444,60589,404,1072,1
42445,60590,853,116,3
42446,60591,832,714,2
42447,60593,449,1118,4
42448,60594,183,402,3
42449,60595,617,233,4
42450,60597,879,300,4
42451,60600,803,656,4
42452,60603,845,621,4
42453,60604,670,26,3
42454,60605,456,96,5
42455,60606,230,312,3
42456,60607,231,689,4
42457,60608,804,855,4
42458,60609,663,152,4
42459,60610,785,708,2
42460,60612,550,186,5
42461,60613,649,208,3
42462,60614,723,271,5
42463,60615,488,1264,2
42464,60616,243,152,4
42465,60617,544,967,5
42466,60618,690,523,5
42467,60620,566,197,5
42468,60621,91,155,4
42469,60623,486,1275,2
42470,60624,631,507,2
42471,60625,835,428,4
42472,60626,787,161,3
42473,60630,604,677,1
42474,60634,851,545,4
42475,60635,748,430,5
42476,60636,864,6,5
42477,60637,150,55,4
42478,60641,693,22,3
42479,60642,740,272,3
42480,60644,641,77,3
42481,60645,639,169,5
42482,60646,371,217,5
42483,60648,373,788,4
42484,60649,851,126,4
42485,60651,871,257,4
42486,60653,415,273,4
42487,60654,797,86,3
42488,60655,620,539,3
42489,60656,535,379,4
42490,60657,878,299,3
42491,60658,267,451,1
42492,60661,657,729,3
42493,60662,513,201,4
42494,60665,773,401,2
42495,60666,144,357,4
42496,60667,209,831,3
42497,60668,621,404,4
42498,60669,737,469,4
42499,60672,177,163,3
42500,60674,187,198,4
42501,60675,404,31,1
42502,60676,843,227,3
42503,60677,183,271,4
42504,60678,802,753,2
42505,60679,12,110,5
42506,60680,869,510,3
42507,60681,870,26,2
42508,60682,232,613,4
42509,60684,256,112,4
42510,60686,68,287,5
42511,60687,692,192,4
42512,60688,507,1066,4
42513,60689,718,317,5
42514,60690,616,446,4
42515,60695,523,1125,1
42516,60697,766,162,4
42517,60698,617,186,5
42518,60699,413,689,4
42519,60700,199,608,3
42520,60701,757,483,5
42521,60702,293,537,5
42522,60704,493,285,4
42523,60707,566,99,1
42524,60708,377,166,4
42525,60711,415,656,5
42526,60712,544,202,4
42527,60713,592,365,4
42528,60714,748,81,5
42529,60715,81,337,1
42530,60716,467,698,3
42531,60719,270,706,4
42532,60721,563,312,4
42533,60722,197,517,3
42534,60723,144,545,3
42535,60725,850,825,4
42536,60726,814,134,2
42537,60727,863,69,4
42538,60730,696,285,4
42539,60736,861,473,5
42540,60738,263,234,5
42541,60739,723,988,1
42542,60741,302,587,5
42543,60742,620,0,3
42544,60744,845,519,5
42545,60745,434,95,5
42546,60748,783,269,3
42547,60749,706,154,3
42548,60751,842,78,2
42549,60752,871,322,2
42550,60753,89,1202,5
42551,60754,359,1141,4
42552,60757,263,741,2
42553,60759,746,429,4
42554,60761,603,99,5
42555,60762,481,345,3
42556,60763,579,870,4
42557,60766,42,123,4
42558,60767,836,14,3
42559,60768,187,264,5
42560,60769,626,1134,3
42561,60770,536,272,3
42562,60771,93,371,4
42563,60772,658,48,3
42564,60773,496,450,2
42565,60775,879,790,2
42566,60777,549,923,4
42567,60778,278,1204,3
42568,60780,628,110,5
42569,60781,623,596,3
42570,60782,480,203,4
42571,60783,835,874,1
42572,60789,866,78,4
42573,60790,205,681,3
42574,60793,199,1216,4
42575,60796,861,186,4
42576,60797,279,749,5
42577,60798,482,120,2
42578,60799,565,227,2
42579,60801,518,679,5
42580,60802,298,71,3
42581,60803,59,133,4
42582,60804,746,557,4
42583,60805,473,650,5
42584,60806,854,197,4
42585,60807,197,404,2
42586,60809,842,218,2
42587,60810,813,589,2
42588,60811,48,1076,4
42589,60812,710,254,4
42590,60813,746,426,5
42591,60814,652,943,2
42592,60815,238,207,3
42593,60816,777,173,4
42594,60817,518,339,5
42595,60818,396,49,5
42596,60820,848,14,5
42597,60822,681,1010,4
42598,60823,89,197,5
42599,60824,794,180,4
42600,60827,238,1114,2
42601,60828,620,142,2
42602,60829,787,578,3
42603,60830,775,473,5
42604,60831,842,587,2
42605,60832,393,657,3
42606,60833,877,641,3
42607,60834,14,274,4
42608,60835,20,634,4
42609,60836,664,99,3
42610,60838,869,465,4
42611,60839,157,173,5
42612,60840,706,532,5
42613,60841,5,496,4
42614,60842,404,1304,1
42615,60843,12,750,5
42616,60844,773,1109,1
42617,60845,580,252,5
42618,60846,567,529,3
42619,60847,756,473,3
42620,60849,532,202,4
42621,60850,420,171,5
42622,60852,467,46,5
42623,60855,795,218,4
42624,60858,246,6,4
42625,60859,850,49,5
42626,60860,811,325,4
42627,60861,760,687,2
42628,60862,345,160,3
42629,60864,581,256,3
42630,60866,499,282,2
42631,60868,494,120,5
42632,60869,652,327,4
42633,60871,833,6,4
42634,60873,879,650,5
42635,60874,715,647,4
42636,60875,814,674,2
42637,60877,770,312,3
42638,60879,822,123,4
42639,60881,805,285,3
42640,60882,441,194,4
42641,60884,93,526,5
42642,60885,660,567,4
42643,60887,647,184,5
42644,60889,453,116,3
42645,60890,814,470,2
42646,60893,503,968,4
42647,60894,711,505,3
42648,60895,842,514,3
42649,60896,6,548,4
42650,60897,311,151,2
42651,60898,56,929,2
42652,60899,592,10,4
42653,60901,647,356,2
42654,60902,880,549,3
42655,60904,268,774,1
42656,60905,536,131,3
42657,60906,726,100,2
42658,60908,558,11,3
42659,60910,787,194,3
42660,60911,861,213,3
42661,60912,441,768,1
42662,60915,270,123,4
42663,60916,504,1038,4
42664,60917,683,116,4
42665,60919,683,81,5
42666,60920,664,182,4
42667,60922,581,299,3
42668,60923,536,895,3
42669,60926,0,122,4
42670,60927,798,257,5
42671,60928,654,723,3
42672,60929,880,670,3
42673,60930,451,194,4
42674,60931,313,411,3
42675,60933,853,215,3
42676,60934,673,150,2
42677,60935,706,868,1
42678,60936,521,491,4
42679,60937,695,306,5
42680,60938,163,406,2
42681,60939,668,878,2
42682,60940,628,650,5
42683,60942,879,294,5
42684,60944,654,267,3
42685,60945,748,384,3
42686,60947,871,814,4
42687,60948,874,333,4
42688,60949,555,177,5
42689,60950,192,78,4
42690,60952,845,1049,4
42691,60954,331,659,3
42692,60955,499,209,3
42693,60959,294,82,5
42694,60960,388,1006,4
42695,60963,454,43,3
42696,60966,183,215,4
42697,60968,290,171,5
42698,60969,767,353,3
42699,60970,553,236,3
42700,60971,619,146,3
42701,60974,869,170,4
42702,60975,795,432,2
42703,60977,879,768,3
42704,60978,670,200,3
42705,60980,584,82,3
42706,60981,573,315,4
42707,60982,523,272,3
42708,60983,804,660,4
42709,60985,623,830,3
42710,60986,710,761,3
42711,60988,827,959,5
42712,60989,473,96,5
42713,60990,752,21,4
42714,60993,494,85,5
42715,60994,542,701,2
42716,60995,783,320,3
42717,60996,591,654,5
42718,60997,577,271,2
42719,60998,455,124,4
42720,60999,560,115,4
42721,61001,756,172,4
42722,61002,850,152,3
42723,61003,803,55,3
42724,61005,844,1591,3
42725,61006,882,143,4
42726,61007,740,392,2
42727,61008,879,832,4
42728,61009,391,462,3
42729,61010,845,523,3
42730,61011,773,175,4
42731,61013,293,300,4
42732,61014,377,605,5
42733,61015,853,236,3
42734,61016,789,773,4
42735,61017,127,318,5
42736,61018,853,14,3
42737,61019,606,210,5
42738,61020,738,326,5
42739,61021,525,275,4
42740,61022,462,1059,2
42741,61023,450,873,4
42742,61024,446,1314,4
42743,61026,659,639,1
42744,61027,362,932,2
42745,61028,592,590,4
42746,61029,591,148,4
42747,61030,809,293,5
42748,61031,552,366,4
42749,61032,12,238,4
42750,61033,803,61,4
42751,61034,91,992,4
42752,61037,415,147,5
42753,61038,298,206,3
42754,61039,750,707,4
42755,61040,41,558,2
42756,61042,681,466,3
42757,61043,726,26,4
42758,61044,679,272,3
42759,61047,185,688,4
42760,61048,832,549,2
42761,61049,583,160,4
42762,61050,867,0,4
42763,61051,665,105,2
42764,61052,879,79,2
42765,61053,737,649,3
42766,61055,882,67,4
42767,61058,677,146,4
42768,61060,547,256,5
42769,61062,587,180,5
42770,61066,681,71,3
42771,61067,806,251,4
42772,61068,820,99,2
42773,61070,57,110,4
42774,61071,338,502,4
42775,61072,326,717,4
42776,61073,244,257,4
42777,61075,576,81,4
42778,61076,665,268,5
42779,61078,501,263,3
42780,61081,881,192,5
42781,61082,56,193,4
42782,61083,434,884,3
42783,61084,396,7,4
42784,61085,652,80,1
42785,61086,773,67,3
42786,61087,803,67,3
42787,61088,327,301,4
42788,61089,505,541,3
42789,61090,84,312,4
42790,61091,659,289,4
42791,61092,677,0,5
42792,61093,795,209,3
42793,61094,714,160,5
42794,61095,757,256,5
42795,61096,846,107,2
42796,61097,486,595,5
42797,61098,642,230,2
42798,61100,532,317,5
42799,61103,729,741,3
42800,61104,715,63,5
42801,61105,404,730,3
42802,61106,751,257,3
42803,61107,834,161,5
42804,61108,125,265,5
42805,61110,456,61,3
42806,61112,879,203,5
42807,61115,67,8,4
42808,61117,215,90,4
42809,61120,750,433,4
42810,61122,663,325,2
42811,61124,767,299,5
42812,61125,814,201,4
42813,61126,619,139,4
42814,61127,832,662,3
42815,61128,775,759,3
42816,61129,806,1614,4
42817,61130,872,257,3
42818,61132,118,120,4
42819,61133,214,271,3
42820,61136,803,195,4
42821,61137,663,161,4
42822,61138,391,322,3
42823,61141,163,824,4
42824,61143,80,455,1
42825,61144,445,267,2
42826,61145,93,1208,2
42827,61146,746,674,2
42828,61147,746,525,5
42829,61148,434,446,3
42830,61151,605,2,5
42831,61152,778,180,5
42832,61153,605,384,4
42833,61154,307,852,5
42834,61155,662,843,2
42835,61156,832,487,5
42836,61157,233,206,2
42837,61159,89,1201,5
42838,61160,415,239,1
42839,61161,205,1428,1
42840,61162,681,1230,2
42841,61163,822,236,4
42842,61164,101,840,2
42843,61165,732,295,2
42844,61166,456,193,5
42845,61167,523,448,3
42846,61168,81,99,5
42847,61170,173,708,4
42848,61173,675,344,2
42849,61175,614,637,5
42850,61179,490,285,4
42851,61180,478,293,3
42852,61182,748,540,3
42853,61183,881,615,4
42854,61184,508,306,2
42855,61185,6,487,4
42856,61186,462,879,4
42857,61187,753,594,2
42858,61189,423,14,4
42859,61191,781,1006,3
42860,61193,860,948,4
42861,61194,781,1651,1
42862,61195,560,474,3
42863,61196,362,46,5
42864,61198,480,69,5
42865,61199,879,840,3
42866,61202,628,503,4
42867,61203,59,516,4
42868,61205,80,474,5
42869,61208,536,47,4
42870,61209,806,750,3
42871,61210,392,730,3
42872,61211,25,840,2
42873,61212,175,267,5
42874,61213,478,1027,1
42875,61214,37,242,3
42876,61215,824,173,5
42877,61216,785,88,4
42878,61217,494,795,4
42879,61218,668,49,5
42880,61219,746,14,4
42881,61221,335,958,3
42882,61222,822,221,3
42883,61223,708,281,5
42884,61224,638,746,3
42885,61225,769,150,5
42886,61226,372,171,5
42887,61227,551,409,3
42888,61228,665,612,5
42889,61229,820,404,4
42890,61231,84,696,3
42891,61232,144,924,4
42892,61234,730,203,4
42893,61237,816,128,4
42894,61242,641,1065,3
42895,61243,257,327,3
42896,61245,475,578,2
42897,61246,702,8,2
